Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-1.16,0.02,-0.29,10.71,5.39,-58.03
-1.2,-0.08,-0.31,6.51,1.82,-52.85
-1.25,-0.09,-0.28,-4.83,-5.04,-46.69
-1.26,-0.09,-0.23,-10.08,-10.99,-41.09
-1.25,-0.1,-0.2,-8.82,-18.27,-35.35
-1.24,-0.13,-0.19,-5.88,-22.89,-29.89
-1.24,-0.14,-0.16,0.07,-30.66,-24.71
-1.21,-0.14,-0.1,-0.21,-37.8,-16.31
-1.24,-0.08,-0.02,-1.19,-40.95,-4.62
-1.33,0.06,0.08,1.68,-43.82,5.88
-1.46,0.23,0.18,12.53,-50.19,20.09
-1.54,0.44,0.26,53.34,-58.1,35.7
-1.61,0.62,0.29,57.68,-66.64,51.8
-1.66,0.69,0.31,66.22,-70.28,66.36
-1.61,0.7,0.16,69.23,-66.78,78.75
-1.5,0.49,-0.1,51.45,-65.59,91.7
-1.26,0.3,-0.34,8.89,-65.73,99.19
-1.07,0.06,-0.48,-31.08,-63.35,106.4
-0.91,-0.25,-0.43,-52.99,-59.85,113.19
-0.91,-0.5,-0.4,-68.46,-43.33,118.86
-0.93,-0.76,-0.45,-61.53,-27.65,123.83
-1.06,-0.87,-0.53,-42.35,-12.32,128.52
-1.19,-0.91,-0.67,-38.15,-11.41,134.54
-1.39,-0.95,-0.74,-42.21,-23.03,138.53
-1.52,-1.04,-0.65,-35.21,-36.54,129.29
-1.45,-1.02,-0.53,-25.41,-39.34,121.38
-1.14,-0.95,-0.49,-1.75,-38.64,124.18
-1.05,-0.69,-0.53,12.32,-42.21,132.72
-1.08,-0.53,-0.34,21.84,-43.33,133.56
-1.01,-0.55,-0.17,20.93,-41.44,132.65
-0.87,-0.54,-0.12,3.85,-33.18,133.7
-0.77,-0.55,-0.14,-5.95,-28.42,133.7
-0.74,-0.59,-0.15,-13.16,-27.23,133.56
-0.73,-0.55,-0.14,-23.52,-30.87,132.51
-0.72,-0.52,-0.1,-31.57,-36.19,129.22
-0.71,-0.52,-0.06,-37.66,-36.26,120.4
-0.69,-0.52,-0.05,-43.75,-34.79,109.97
-0.67,-0.51,-0.11,-56.07,-36.12,98.98
-0.63,-0.53,-0.15,-64.89,-37.38,89.04
-0.61,-0.5,-0.16,-75.04,-36.05,78.61
-0.6,-0.52,-0.19,-85.89,-36.75,63.49
-0.52,-0.58,-0.19,-91.42,-18.41,52.78
-0.37,-0.61,-0.17,-92.47,-29.75,45.15
-0.32,-0.67,-0.22,-89.04,-25.69,37.73
-0.29,-0.72,-0.23,-82.88,-20.65,28.84
-0.24,-0.77,-0.24,-79.87,-15.54,21.56
-0.22,-0.79,-0.26,-70.63,-9.03,14.98
-0.26,-0.81,-0.24,-55.79,-5.74,8.68
-0.32,-0.79,-0.18,-33.67,1.61,2.17
-0.51,-0.81,0,-12.95,9.24,-1.05
-0.64,-0.63,0.01,-1.33,13.86,-2.94
-0.71,-0.31,-0.03,7.07,20.37,4.55
-0.88,0.1,0.05,5.81,32.13,24.78
-1.32,0.49,0.42,-9.87,37.8,45.71
-1.66,0.7,0.62,-15.19,20.86,39.27
-1.81,0.95,0.39,-21.28,-16.1,23.03
-1.68,1.39,0.76,2.94,-15.68,26.88
-1.85,2.29,0.72,49.21,-4.83,30.73
-1.95,2.41,0.49,60.48,-0.14,17.43
-1.62,1.63,0.26,41.79,1.12,18.13
-1.28,0.91,0.07,12.81,-2.52,20.37
-1.02,0.31,-0.06,-18.48,-5.74,18.62
-0.73,-0.1,-0.18,-41.09,-0.35,10.92
-0.48,-0.42,-0.3,-57.26,13.23,-11.06
-0.33,-0.73,-0.32,-56,25.41,-54.53
-0.27,-0.74,-0.22,-55.09,66.29,-76.3
-1.02,-0.51,0.04,-43.19,56.35,-73.64
-1.6,-0.31,0.36,-39.48,30.03,-49.98
-1.81,-0.03,0.39,-14.21,17.71,-20.23
-1.61,0.02,0.12,3.29,30.31,-16.24
-1.45,0,0.1,25.06,62.58,-43.89
-1.4,0.01,0.06,46.27,93.03,-73.71
-1.33,-0.28,-0.15,73.22,110.46,-62.02
-1.09,-0.87,-0.42,144.27,107.17,-17.5
-0.67,-1.06,-0.54,180.46,80.01,-8.12
-0.22,-1.5,-0.44,147.28,68.81,-47.81
0.01,-2.05,-0.38,122.71,74.41,-88.13
-0.24,-1.99,-0.61,89.11,67.62,-75.95
-0.58,-0.99,-0.61,81.83,44.17,-72.8
-0.66,-0.61,-0.45,72.87,43.47,-69.23
-0.95,-0.3,-0.46,59.85,48.86,-66.36
-1.14,-0.2,-0.49,28.77,44.17,-64.33
-1.18,-0.19,-0.51,13.65,40.46,-61.18
-1.14,-0.12,-0.54,3.71,38.57,-59.57
-1.17,-0.03,-0.58,-1.61,31.99,-64.26
-1.16,0,-0.63,2.59,2.38,-74.13
-1.02,-0.16,-0.6,25.83,12.18,-79.59
-1,-0.14,-0.45,42.07,8.54,-86.8
-0.96,-0.11,-0.37,41.58,-0.35,-94.5
-0.96,-0.11,-0.37,43.05,-4.76,-99.26
-0.93,-0.15,-0.42,41.86,-12.04,-98.56
-0.89,-0.18,-0.39,41.79,-20.3,-97.86
-0.75,-0.21,-0.26,31.43,-17.15,-93.66
-0.75,-0.22,-0.23,22.4,-11.2,-88.9
-0.82,-0.26,-0.18,9.1,-12.25,-83.79
-0.86,-0.3,-0.08,0.63,-6.93,-80.36
-0.91,-0.27,-0.01,-1.12,0.21,-78.19
-1,-0.22,0.01,-5.67,-4.83,-74.9
-0.93,-0.19,0.08,17.08,14.42,-72.94
-0.98,-0.11,0.06,33.6,23.59,-71.47
-0.96,-0.08,-0.04,39.76,25.06,-69.72
-0.94,-0.09,-0.16,42.14,27.65,-70.14
-0.95,-0.1,-0.26,33.25,24.5,-71.96
-0.96,-0.16,-0.29,24.71,19.88,-73.99
-0.93,-0.19,-0.28,15.82,16.59,-76.72
-0.92,-0.2,-0.27,10.71,14,-77.7
-0.91,-0.2,-0.29,8.61,13.02,-77.49
-0.92,-0.21,-0.32,6.3,11.41,-76.58
-0.96,-0.2,-0.35,3.57,10.08,-75.67
-1.01,-0.16,-0.35,4.06,8.47,-74.62
-1.05,-0.1,-0.31,5.53,6.86,-73.22
-1.08,-0.01,-0.26,6.23,4.83,-70.07
-1.1,0.02,-0.22,3.08,3.99,-66.08
-1.15,-0.01,-0.23,-2.59,2.73,-62.16
-1.21,-0.07,-0.25,-9.66,-1.33,-58.1
-1.25,-0.09,-0.24,-16.1,-9.03,-53.55
-1.27,-0.08,-0.19,-24.15,-16.24,-46.9
-1.25,-0.1,-0.12,-23.1,-19.11,-39.2
-1.23,-0.1,-0.06,-12.11,-22.54,-33.6
-1.25,-0.1,-0.04,2.31,-29.89,-28.35
-1.24,-0.12,-0.06,14.49,-34.09,-19.11
-1.29,-0.06,-0.08,19.95,-38.57,-9.52
-1.38,0.04,-0.02,17.22,-43.19,0.28
-1.49,0.18,0.07,19.25,-52.08,12.53
-1.56,0.46,0.15,32.34,-61.32,31.29
-1.59,0.56,0.24,54.88,-68.32,47.95
-1.63,0.73,0.28,73.36,-72.17,63.56
-1.57,0.76,0.17,76.09,-69.93,78.12
-1.47,0.61,-0.13,44.17,-67.34,88.27
-1.33,0.45,-0.44,1.26,-70.07,97.16
-1.11,0.19,-0.49,-34.79,-70.14,104.79
-0.9,-0.09,-0.38,-56.49,-64.89,117.18
-0.81,-0.53,-0.36,-68.46,-49.77,129.08
-0.9,-0.79,-0.42,-65.1,-35,134.96
-1.04,-0.97,-0.54,-47.04,-20.65,139.86
-1.22,-1.02,-0.56,-35.35,-10.92,145.32
-1.56,-1.03,-0.55,-38.08,-20.51,138.95
-1.7,-1.21,-0.51,-29.75,-37.73,128.17
-1.58,-1.22,-0.46,-4.27,-37.17,116.55
-1.35,-0.88,-0.47,4.55,-31.22,121.94
-1.01,-0.79,-0.51,14.14,-29.19,132.58
-1.07,-0.67,-0.53,26.39,-37.66,136.5
-1.03,-0.59,-0.31,18.97,-39.83,134.47
-0.81,-0.58,-0.15,8.12,-33.81,134.54
-0.71,-0.53,-0.14,-6.72,-27.51,134.26
-0.7,-0.52,-0.18,-17.36,-24.57,133.28
-0.71,-0.5,-0.18,-30.03,-28.84,132.02
-0.67,-0.53,-0.14,-39.13,-34.65,128.31
-0.63,-0.58,-0.09,-47.39,-34.02,120.4
-0.63,-0.6,-0.11,-53.9,-32.9,111.51
-0.63,-0.59,-0.12,-63.07,-32.2,101.29
-0.59,-0.58,-0.15,-69.09,-33.32,88.97
-0.55,-0.56,-0.17,-79.31,-34.86,79.45
-0.52,-0.6,-0.18,-86.45,-34.16,68.04
-0.48,-0.63,-0.21,-89.81,-32.62,57.47
-0.38,-0.66,-0.21,-91.21,-29.82,48.44
-0.3,-0.7,-0.23,-87.71,-23.66,39.62
-0.26,-0.72,-0.25,-87.64,-19.74,30.1
-0.2,-0.77,-0.23,-84.21,-15.96,19.67
-0.16,-0.78,-0.26,-74.9,-7.63,13.16
-0.24,-0.81,-0.26,-57.89,-6.3,9.87
-0.29,-0.79,-0.19,-34.23,-3.22,3.78
-0.45,-0.86,-0.08,-17.57,3.92,0.35
-0.62,-0.76,0.02,-0.7,11.83,-0.14
-0.75,-0.55,-0.02,7.7,19.39,4.27
-0.93,-0.03,0.02,7.35,31.43,22.75
-1.27,0.44,0.35,-9.24,40.46,42.91
-1.68,0.67,0.62,-18.2,27.23,38.5
-1.83,0.94,0.4,-24.71,-7.98,24.36
-1.7,1.38,0.69,-4.41,-16.17,27.16
-1.89,2.17,0.69,47.11,-2.03,34.37
-2.02,2.52,0.52,71.47,5.6,15.82
-1.77,1.69,0.31,53.41,7.91,19.39
-1.33,0.92,0.1,18.41,2.73,23.73
-1.08,0.25,-0.12,-29.4,-0.21,21.84
-0.75,-0.14,-0.22,-44.52,11.83,12.67
-0.53,-0.44,-0.3,-62.51,21.49,-14.14
-0.34,-0.7,-0.27,-61.32,32.34,-51.87
-0.4,-0.73,-0.14,-54.95,52.99,-79.17
-1.03,-0.46,0.15,-43.33,45.64,-70.49
-1.64,-0.25,0.4,-45.15,16.38,-45.5
-1.66,-0.05,0.33,-24.01,10.08,-22.12
-1.4,-0.1,0.11,-5.04,28.07,-28.21
-1.28,-0.11,0.07,17.01,63.91,-60.2
-1.28,-0.1,0,41.86,91.7,-86.94
-1.27,-0.51,-0.32,94.57,108.92,-70.21
-1.21,-0.95,-0.5,166.81,106.68,-17.78
-0.64,-1.09,-0.61,174.37,67.69,-16.1
-0.12,-1.56,-0.47,139.3,59.78,-55.37
-0.02,-1.89,-0.31,105.63,81.9,-89.39
-0.27,-1.73,-0.52,79.03,77.56,-77.98
-0.57,-0.87,-0.6,91.28,50.68,-70.63
-0.68,-0.54,-0.44,83.16,46.69,-64.26
-1,-0.26,-0.44,60.62,51.31,-64.68
-1.12,-0.19,-0.45,28.42,47.46,-63.07
-1.13,-0.21,-0.5,7.63,45.43,-59.85
-1.1,-0.16,-0.54,0.7,39.97,-59.01
-1.15,-0.12,-0.61,-4.13,30.17,-63.56
-1.13,-0.27,-0.62,13.93,17.43,-73.15
-1.1,-0.26,-0.49,39.2,12.81,-80.29
-1.05,-0.15,-0.37,44.24,3.01,-88.13
-0.99,-0.13,-0.37,49.63,-2.31,-92.68
-0.97,-0.12,-0.4,53.34,-6.16,-92.05
-0.95,-0.17,-0.45,54.81,-12.39,-90.44
-0.85,-0.15,-0.39,50.05,-13.23,-88.41
-0.8,-0.18,-0.31,46.69,-7.91,-85.68
-0.78,-0.18,-0.22,36.75,-7.21,-81.62
-0.81,-0.25,-0.13,23.45,-6.65,-76.72
-0.87,-0.25,-0.05,16.1,-0.56,-73.22
-0.93,-0.22,-0.02,14.91,2.73,-71.54
-0.96,-0.2,-0.01,14.14,0.28,-69.02
-0.91,-0.17,0.03,33.74,17.85,-64.54
-1,-0.08,0,41.51,22.96,-62.65
-1,-0.06,-0.1,43.33,22.75,-62.3
-0.97,-0.05,-0.22,43.82,24.92,-62.86
-0.95,-0.06,-0.31,35.91,23.03,-64.33
-0.93,-0.11,-0.36,26.88,20.79,-66.99
-0.91,-0.19,-0.32,21.77,18.48,-69.93
-0.89,-0.27,-0.27,17.71,14.98,-72.66
-0.88,-0.29,-0.24,13.72,12.25,-73.36
-0.87,-0.27,-0.24,10.15,10.08,-73.08
-0.89,-0.24,-0.26,6.23,8.4,-72.03
-0.95,-0.21,-0.28,3.08,8.26,-71.4
-1.02,-0.17,-0.26,3.01,6.79,-70.63
-1.08,-0.13,-0.23,4.48,5.74,-69.51
-1.12,-0.04,-0.21,6.37,4.9,-66.99
-1.13,0,-0.2,4.41,2.52,-63.63
-1.15,0,-0.22,0.14,-1.68,-59.57
-1.17,-0.04,-0.26,-10.36,-4.62,-54.18
-1.21,-0.07,-0.24,-14.84,-6.79,-47.46
-1.27,-0.05,-0.14,-17.22,-11.27,-39.41
-1.27,-0.04,-0.09,-13.09,-18.55,-30.31
-1.26,0,-0.05,-4.55,-25.76,-24.43
-1.26,0.02,-0.07,4.55,-34.93,-15.61
-1.26,0.06,-0.08,9.73,-41.86,-4.41
-1.32,0.1,-0.03,9.52,-46.48,5.53
-1.43,0.13,0.06,13.72,-49.77,15.19
-1.53,0.23,0.13,32.69,-52.01,28.28
-1.6,0.4,0.12,55.3,-55.3,48.72
-1.7,0.61,0.11,67.2,-65.24,64.96
-1.72,0.71,0.08,63,-74.2,80.85
-1.63,0.62,-0.12,24.22,-74.2,90.79
-1.42,0.46,-0.35,2.38,-75.04,99.26
-1.13,0.24,-0.5,-44.94,-77.7,105.77
-0.88,-0.05,-0.41,-66.64,-72.73,115.85
-0.81,-0.49,-0.31,-70.07,-55.72,127.4
-0.91,-0.78,-0.33,-63.14,-40.95,133.49
-1.05,-1,-0.46,-49.49,-21.84,134.75
-1.13,-1.11,-0.5,-26.11,-4.76,140.91
-1.43,-1.02,-0.61,-29.61,-13.23,139.09
-1.56,-1.07,-0.59,-33.04,-32.55,133.21
-1.51,-1.12,-0.54,-19.81,-37.59,119.07
-1.32,-0.8,-0.49,-8.82,-32.62,120.61
-0.9,-0.66,-0.48,-7.21,-30.59,128.59
-1.07,-0.59,-0.48,4.83,-37.38,133.49
-1.12,-0.56,-0.33,13.79,-44.24,132.86
-0.93,-0.59,-0.19,5.46,-43.61,133.98
-0.81,-0.6,-0.14,-4.27,-38.57,135.94
-0.76,-0.59,-0.14,-11.83,-35.28,137.2
-0.75,-0.6,-0.14,-19.6,-36.4,137.27
-0.73,-0.57,-0.1,-25.13,-40.46,134.05
-0.71,-0.58,-0.02,-30.94,-39.27,128.17
-0.69,-0.61,-0.05,-35.84,-37.03,119.42
-0.68,-0.61,-0.09,-42.07,-36.47,110.67
-0.66,-0.59,-0.1,-48.65,-37.38,100.03
-0.61,-0.6,-0.15,-52.43,-38.99,89.11
-0.55,-0.59,-0.17,-59.36,-40.25,77.63
-0.51,-0.61,-0.17,-64.89,-38.5,65.17
-0.43,-0.63,-0.17,-67.76,-35.49,52.99
-0.33,-0.63,-0.21,-70.63,-29.4,40.04
-0.26,-0.65,-0.24,-79.03,-24.57,32.69
-0.22,-0.68,-0.26,-72.94,-18.27,23.17
-0.2,-0.73,-0.3,-65.66,-9.59,14.77
-0.25,-0.79,-0.28,-48.3,-5.32,9.17
-0.3,-0.8,-0.16,-30.31,-1.19,0.91
-0.41,-0.82,-0.06,-13.93,8.75,-8.19
-0.52,-0.67,-0.08,2.87,20.93,-10.99
-0.72,-0.44,-0.14,8.75,32.62,-10.5
-0.83,-0.1,-0.08,6.02,42.07,5.74
-1.2,0.34,0.19,-13.58,43.82,31.36
-1.57,0.66,0.59,-31.43,43.12,45.43
-1.89,0.96,0.32,-31.64,6.37,35.7
-1.76,1.35,0.59,-17.5,-17.43,30.73
-1.82,2.11,0.76,37.73,-6.09,38.43
-1.99,2.5,0.59,66.85,4.55,21.56
-1.79,1.87,0.35,50.82,5.25,15.19
-1.41,1.14,0.14,12.67,2.87,17.5
-1.13,0.57,-0.06,-19.04,-0.98,17.64
-0.85,0.07,-0.18,-38.36,-1.47,11.27
-0.55,-0.3,-0.24,-52.08,6.37,-8.89
-0.33,-0.64,-0.33,-56.77,33.25,-42.7
-0.08,-0.81,-0.38,-54.46,43.05,-84
-0.22,-0.73,-0.31,-54.39,78.47,-101.01
-0.72,-0.58,-0.12,-38.92,86.73,-100.38
-1.27,-0.48,0.2,-18.62,63.42,-82.53
-1.66,-0.33,0.32,-4.9,27.51,-36.4
-1.68,-0.25,0.31,3.99,12.11,-35.07
-1.45,-0.16,0.24,-0.28,24.64,-38.15
-1.54,-0.06,0.14,2.31,67.83,-48.65
-1.94,-0.03,0.04,32.97,112.42,-57.19
-1.91,-0.29,-0.21,72.31,126.21,-36.05
-1.29,-0.57,-0.58,123.55,92.96,-9.38
-0.52,-1.03,-0.42,152.39,63.84,-40.39
-0.14,-1.38,-0.43,148.68,59.92,-58.31
0.02,-1.49,-0.5,168.7,49.07,-69.79
-0.11,-1.32,-0.52,139.3,47.46,-67.62
-0.43,-0.76,-0.74,65.73,34.65,-63.91
-0.62,-0.49,-0.72,34.23,31.36,-65.59
-0.9,-0.29,-0.7,7.35,30.8,-64.89
-1.08,-0.2,-0.62,-18.34,31.01,-63.28
-1.12,-0.17,-0.57,-33.95,28.84,-60.34
-1.17,-0.12,-0.48,-34.51,22.12,-62.02
-1.24,-0.24,-0.46,-13.58,11.83,-68.11
-1.21,-0.33,-0.35,14.28,2.24,-78.82
-1.13,-0.28,-0.28,17.64,-9.24,-88.41
-1.06,-0.27,-0.31,28.56,-14.91,-94.01
-0.99,-0.23,-0.35,25.76,-17.08,-94.99
-0.87,-0.23,-0.34,28.28,-18.69,-94.43
-0.74,-0.16,-0.26,24.08,-15.54,-90.72
-0.68,-0.2,-0.23,16.94,-7.77,-84.56
-0.7,-0.28,-0.2,10.36,-2.24,-77.28
-0.8,-0.21,-0.14,-0.7,0.63,-72.73
-0.82,-0.37,-0.01,7.56,17.29,-64.47
-0.91,-0.32,0.07,31.85,30.87,-63.42
-1.01,-0.3,0.03,45.29,26.81,-61.46
-1.01,-0.23,0.01,58.1,24.99,-60.48
-1,-0.15,-0.08,65.38,26.88,-61.18
-0.97,-0.06,-0.16,61.32,27.3,-62.3
-0.96,-0.01,-0.24,50.47,24.15,-63.98
-0.95,-0.02,-0.26,37.94,21.77,-64.89
-0.93,-0.04,-0.27,23.45,19.18,-68.18
-0.92,-0.13,-0.29,11.83,14,-70.21
-0.92,-0.2,-0.3,5.53,11.13,-71.75
-0.92,-0.22,-0.31,1.96,11.41,-73.08
-0.93,-0.21,-0.35,1.61,11.41,-73.5
-0.96,-0.19,-0.36,3.78,10.01,-72.73
-0.98,-0.14,-0.35,7,9.38,-71.26
-1.01,-0.09,-0.31,10.01,8.47,-69.44
-1.03,-0.03,-0.27,10.43,6.93,-67.06
-1.04,-0.01,-0.25,7.21,7.42,-63.56
-1.08,-0.06,-0.26,3.64,7.49,-59.92
-1.14,-0.13,-0.27,0.21,5.18,-55.3
-1.21,-0.14,-0.24,-5.88,-1.54,-48.86
-1.26,-0.13,-0.18,-9.52,-10.85,-42.98
-1.24,-0.13,-0.15,-6.65,-16.45,-38.15
-1.23,-0.13,-0.13,3.29,-19.11,-35.63
-1.23,-0.16,-0.17,8.4,-22.47,-29.96
-1.25,-0.2,-0.21,7.49,-28.63,-23.38
-1.3,-0.15,-0.16,-0.56,-35.21,-15.54
-1.37,-0.05,-0.05,-8.96,-43.4,-6.09
-1.42,0.12,0.13,-4.2,-49.35,4.27
-1.5,0.29,0.26,16.87,-54.11,17.29
-1.59,0.48,0.27,43.61,-57.96,34.02
-1.7,0.64,0.22,62.3,-64.54,50.89
-1.72,0.74,0.19,60.13,-72.94,63.7
-1.63,0.69,0.05,44.87,-77.77,77.91
-1.43,0.45,-0.13,23.03,-79.8,92.47
-1.17,0.23,-0.26,-3.99,-76.44,101.85
-0.91,0.02,-0.39,-33.74,-64.47,110.46
-0.84,-0.22,-0.38,-54.46,-54.74,117.04
-0.9,-0.51,-0.37,-54.53,-41.23,123.55
-0.93,-0.68,-0.41,-47.18,-28.42,128.45
-1.04,-0.77,-0.45,-37.03,-13.58,136.71
-1.2,-0.88,-0.66,-30.8,-8.96,139.02
-1.59,-0.9,-0.73,-38.08,-27.72,136.99
-1.57,-1.06,-0.62,-42.42,-42.49,127.19
-1.47,-1.1,-0.52,-30.52,-45.57,119.77
-1.18,-1,-0.49,6.51,-44.31,122.29
-1.08,-0.76,-0.52,32.83,-47.32,128.94
-1.11,-0.6,-0.32,37.17,-46.9,129.78
-0.97,-0.62,-0.15,28.84,-43.82,131.32
-0.76,-0.62,-0.14,18.48,-34.72,134.47
-0.73,-0.54,-0.15,3.5,-26.6,135.94
-0.72,-0.55,-0.2,-8.47,-26.11,134.33
-0.71,-0.56,-0.18,-17.01,-30.1,132.65
-0.68,-0.55,-0.09,-26.53,-31.64,128.87
-0.66,-0.53,-0.09,-36.96,-30.59,119.77
-0.65,-0.54,-0.14,-45.36,-29.75,110.32
-0.65,-0.55,-0.15,-52.71,-33.95,100.24
-0.61,-0.57,-0.16,-62.58,-36.12,90.16
-0.57,-0.56,-0.17,-71.68,-35.91,80.08
-0.55,-0.57,-0.18,-77.14,-33.18,66.85
-0.49,-0.62,-0.21,-79.87,-30.66,36.26
-0.38,-0.63,-0.21,-81.76,-25.48,42.07
-0.28,-0.68,-0.24,-79.31,-16.45,33.81
-0.21,-0.74,-0.25,-75.32,-8.12,23.24
-0.19,-0.74,-0.22,-70.56,-1.68,13.09
-0.18,-0.77,-0.23,-60.62,2.59,5.18
-0.25,-0.76,-0.23,-38.64,6.65,0.28
-0.31,-0.74,-0.14,-22.4,8.54,-10.92
-0.46,-0.76,-0.02,-5.39,14.42,-12.81
-0.67,-0.57,0.05,8.12,25.62,-8.61
-0.87,-0.21,0.04,13.86,33.04,8.12
-1.09,0.31,0.07,1.05,43.82,35.21
-1.48,0.67,0.25,-17.99,44.8,57.61
-1.8,0.87,0.13,-20.44,14.7,49.49
-1.75,0.95,0.41,-17.64,-19.74,34.37
-1.56,1.53,0.88,10.22,-4.55,27.44
-1.93,2.29,0.8,31.43,4.97,23.31
-1.95,2.37,0.52,19.04,5.74,16.1
-1.6,1.6,0.19,14.42,3.85,19.04
-1.31,0.93,-0.01,-13.23,0.49,19.04
-1.03,0.37,-0.08,-36.4,-0.56,14.35
-0.76,-0.16,-0.2,-51.1,2.94,1.68
-0.49,-0.46,-0.27,-65.38,15.61,-19.6
-0.33,-0.72,-0.32,-67.06,26.67,-53.76
-0.3,-0.84,-0.26,-63.21,46.62,-83.65
-0.77,-0.63,-0.1,-47.67,60.13,-84
-1.3,-0.39,0.21,-43.33,38.01,-66.22
-1.65,-0.3,0.35,-35.7,13.58,-33.18
-1.67,-0.07,0.24,-14.07,7.7,-20.16
-1.39,-0.03,0.16,-1.05,40.39,-37.17
-1.48,0.03,0.14,19.67,76.44,-68.53
-1.53,0.04,0.13,42.7,109.2,-87.36
-1.43,-0.26,-0.19,74.97,129.64,-72.31
-1.05,-0.9,-0.66,145.46,105.49,-18.97
-0.5,-1.09,-0.59,164.01,66.15,-30.8
-0.05,-1.65,-0.48,134.68,64.96,-64.05
0.03,-1.92,-0.65,131.04,57.12,-80.29
-0.34,-1.4,-0.6,102.55,50.96,-67.48
-0.47,-0.82,-0.45,67.2,38.08,-68.18
-0.66,-0.52,-0.35,52.15,49.42,-62.79
-1.02,-0.24,-0.39,30.73,50.4,-61.25
-1.18,-0.16,-0.47,6.79,41.16,-56.35
-1.18,-0.17,-0.53,-1.26,37.24,-53.48
-1.17,-0.07,-0.57,-3.36,33.25,-55.79
-1.19,-0.01,-0.58,-7.49,22.4,-63
-1.13,-0.07,-0.55,5.11,15.19,-72.24
-1.07,-0.23,-0.42,35.98,14.42,-79.17
-1.03,-0.17,-0.35,43.05,5.04,-88.48
-0.97,-0.16,-0.38,40.74,-4.55,-92.19
-0.98,-0.13,-0.43,36.19,-12.6,-93.45
-0.94,-0.16,-0.45,36.82,-16.24,-92.75
-0.78,-0.21,-0.36,34.51,-17.78,-87.57
-0.77,-0.22,-0.27,35.91,-13.51,-84.42
-0.77,-0.2,-0.16,20.23,-9.38,-78.82
-0.8,-0.29,-0.13,10.92,-6.86,-72.52
-0.86,-0.29,-0.06,8.05,1.82,-69.58
-0.94,-0.19,-0.06,7.21,4.62,-71.05
-0.92,-0.28,-0.03,6.37,10.08,-64.96
-0.93,-0.19,0,32.69,21.84,-64.54
-1,-0.13,-0.07,40.04,21.56,-64.47
-0.97,-0.13,-0.13,41.37,20.37,-63.77
-0.95,-0.1,-0.2,35.63,22.47,-65.17
-0.97,-0.12,-0.27,27.58,21.56,-67.76
-0.96,-0.2,-0.31,20.72,17.92,-70.35
-0.91,-0.26,-0.3,15.61,17.15,-72.94
-0.87,-0.3,-0.28,13.37,17.15,-74.9
-0.85,-0.31,-0.27,12.88,15.68,-75.6
-0.85,-0.29,-0.27,11.2,14.63,-75.25
-0.88,-0.25,-0.29,8.33,14.42,-74.48
-0.94,-0.21,-0.31,8.26,12.95,-73.78
-1.03,-0.15,-0.31,8.68,11.76,-72.66
-1.07,-0.08,-0.28,8.61,10.5,-70.91
-1.1,0.01,-0.26,4.62,8.05,-67.83
-1.25,0.01,-0.24,-2.1,3.85,-64.4
-1.16,-0.02,-0.25,-10.08,-0.35,-60.55
-1.21,-0.07,-0.24,-20.44,-4.06,-55.09
-1.26,-0.1,-0.22,-28.28,-8.4,-47.6
-1.28,-0.11,-0.12,-27.44,-13.09,-39.9
-1.27,-0.1,-0.03,-16.1,-19.53,-31.64
-1.26,-0.11,0,-0.91,-24.29,-24.36
-1.27,-0.09,-0.02,15.75,-28,-15.05
-1.31,-0.04,-0.05,23.8,-31.15,-4.2
-1.4,0.05,-0.02,25.9,-36.26,6.79
-1.5,0.17,0.08,27.58,-45.36,19.46
-1.53,0.31,0.21,41.93,-55.58,35.56
-1.57,0.52,0.33,64.68,-64.96,55.02
-1.6,0.65,0.37,83.79,-71.75,71.33
-1.53,0.66,0.28,87.64,-68.39,82.81
-1.46,0.54,-0.02,60.55,-65.66,92.4
-1.33,0.33,-0.24,24.5,-65.52,101.15
-1.13,0.16,-0.36,-15.05,-65.31,107.38
-0.96,-0.16,-0.37,-36.05,-57.12,115.57
-0.93,-0.46,-0.34,-48.44,-45.36,125.58
-1,-0.74,-0.38,-51.52,-35.14,130.97
-1.04,-0.94,-0.47,-39.62,-18.48,134.4
-1.17,-1.01,-0.55,-17.29,-6.23,141.05
-1.43,-1,-0.66,-21.7,-17.15,142.38
-1.54,-1.07,-0.65,-22.75,-35.49,139.09
-1.5,-1.16,-0.55,-2.66,-44.59,126.28
-1.37,-0.99,-0.48,10.78,-39.2,122.29
-1.05,-0.75,-0.46,31.01,-32.13,127.33
-1.06,-0.59,-0.46,39.06,-34.65,130.27
-1.07,-0.54,-0.25,30.73,-37.87,128.59
-0.88,-0.6,-0.12,20.02,-33.04,128.17
-1.01,-0.15,-0.39,28.7,-12.32,-94.78
-0.79,-0.24,-0.38,19.04,-18.13,-92.19
-0.73,-0.38,-0.37,20.51,-17.64,-87.71
-0.78,-0.39,-0.31,24.43,-14.7,-84.91
-0.84,-0.34,-0.25,11.69,-16.38,-81.55
-0.79,-0.33,-0.15,11.48,-12.25,-78.26
-0.83,-0.25,-0.11,8.12,-7.14,-74.76
-0.85,-0.22,-0.07,8.54,-1.68,-74.13
-0.94,-0.19,-0.07,13.93,9.17,-73.99
-0.96,-0.26,-0.07,19.95,13.37,-71.75
-0.99,-0.22,-0.06,42.21,22.96,-73.08
-1.03,-0.21,-0.1,48.65,20.65,-72.87
